word	semantic field	form-image association pattern	non iconic	languages	urls	Location	Personification	Action	Parts/wholes
duck	animals	object	0	Polish Sign Language	https://media.spreadthesign.com/video/mp4/19/61678.mp4	0	1	1	0
duck	animals	object	0	Brazilian Sign Language	https://media.spreadthesign.com/video/mp4/14/392807.mp4	1	0	1	1
duck	animals	object	0	Turkish Sign Language	https://media.spreadthesign.com/video/mp4/11/8827.mp4	1	0	1	1
duck	animals	object	0	Portuguese Sign Language	https://media.spreadthesign.com/video/mp4/6/8832.mp4	1	0	1	1
duck	animals	-	nonicon	Czech Sign Language	https://media.spreadthesign.com/video/mp4/4/8828.mp4	-	-	-	-
duck	animals	object	0	Lithuanian Sign Language	https://media.spreadthesign.com/video/mp4/3/8830.mp4	1	0	1	1
duck	animals	object	0	Swedish Sign Language	https://media.spreadthesign.com/video/mp4/2/8833.mp4	1	1	1	0
duck	animals	-&object	nonicon&0	Romanian Sign Language	https://media.spreadthesign.com/video/mp4/30/103635.mp4	-&1	-&0	-&1	-&1
duck	animals	object	0	Latvian Sign Language	https://media.spreadthesign.com/video/mp4/26/56093.mp4	0	0	1	1
duck	animals	object	0	Estonian Sign Language	https://media.spreadthesign.com/video/mp4/25/66993.mp4	1	1	1	0
duck	animals	object	0	Icelandic Sign Language	https://media.spreadthesign.com/video/mp4/21/161148.mp4	1	0	1	1
